created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Dec 25 11:27:11 +0000 2023;1739246407117389940;"@carcelnes @WEBCOMICFESS Kayaknya beda protes sama aksi boikot sih cmiiw. Iya mereka tau ini israel sama palestine lagi terjadi sesuatu tapi ga sampai yang kayak ngulik produk apa aja gitu. Apalagi starbak itu udah kayak bagian dari kehidupan sosial disana. Dan yakin pemerintahnya ga kayak kita juga";0;1;0;0;in;980619186182344704;1739170358778114379;seraphinecarys;https://twitter.com/seraphinecarys/status/1739246407117389940
Mon Dec 25 11:23:37 +0000 2023;1739245510488461530;"Boikot produk Israel #FreePalestine #IsraelTerorrist #boikotprodukisrael https://t.co/KSMhgegeFf";0;0;0;1;in;1597859209164431362;1739245510488461530;Yusri880;https://twitter.com/Yusri880/status/1739245510488461530
Mon Dec 25 11:22:52 +0000 2023;1739245320217997477;"@manuel_lim30 @vvibuhere @sausntartar @tanyakanrl Kalo tau produknya dishare aja kak, itung-itung jadi edukasi buat yang lain karena nggak semuanya tau produk mana aja yang pro israel. Yakin pasti orang-orang bakal ikut boikot";0;1;0;23;in;1643998131175161859;1739232054900937149;SubhiAzmi13965;https://twitter.com/SubhiAzmi13965/status/1739245320217997477
Mon Dec 25 11:21:45 +0000 2023;1739245039967174689;"TANYA DONG LAWSON MASUK LIST BOIKOT PRODUK PRO ISRAEL APA NGGA? NGE CEK GINIAN YG LENGKAP DAN UPDATE DIMANA SIH? PLS KASI TAU";0;0;0;0;in;1326116015139299328;1739245039967174689;entangledchains;https://twitter.com/entangledchains/status/1739245039967174689
Mon Dec 25 11:10:49 +0000 2023;1739242288289865989;"Buat semuanya jangan goyah buat boikot. Kalo produk tersebut udah ambil jalan pake idol korea itu tandanya aksi boikot kita punya impact gede. Ingat ribuan nyawa di Palestina yang meninggal karena genosida yg dilakukan Israel , dari 7 Oktober 2023 - sekarang.";0;0;0;0;in;1464159010341457924;1739242288289865989;Oriondhite_;https://twitter.com/Oriondhite_/status/1739242288289865989
Mon Dec 25 11:10:06 +0000 2023;1739242107972489685;"Bahkan udah banyak video tentara israel pamer mereka dikasih produk sama mcd. Masih ttp gak mau boikot???";0;0;0;0;in;1465671816249151488;1739242107972489685;HozouU29;https://twitter.com/HozouU29/status/1739242107972489685
Mon Dec 25 11:08:16 +0000 2023;1739241647014302097;"@tanyakanrl Yg gua jengkel bgt tuh yaa, pada standar ganda. Pas kmarin celeb western pake produk pro israel keukeuh bgt boikot, mulutnya jg pd jahat. Skg idol kpop pake produk pro israel pembelaannya 'tp itu dr agensinya mau gamau hrs dilakuin' sumpah apa bgt, munafik😭";0;0;0;0;in;1346660294;1739228437846581689;bulanmenyapa;https://twitter.com/bulanmenyapa/status/1739241647014302097
Mon Dec 25 11:07:34 +0000 2023;1739241468764750094;"Boikot terhadap produk produk yang memberi dukungan terhadap #Israel membuat saham perusahaan terus anjlok.  #HariNatal  #HariNatal2023  #Gaza_Genocide  #FreePalestine https://t.co/jjOFUj9axc";2;2;12;14;in;1283770362375761921;1739241468764750094;clara_asma;https://twitter.com/clara_asma/status/1739241468764750094
Mon Dec 25 11:01:33 +0000 2023;1739239956055466111;"@tanyakanrl rill ga main main marketingnya si produk pendukung Israel ini, tetep boikot pokoknya mau segencar apapun ni produk promosi, jngn pernah beli tuh produk nya biarin mereka bangkrut sekalian endorse sana sini";0;1;3;136;in;1600050338077155328;1739222068154208727;9205jaws;https://twitter.com/9205jaws/status/1739239956055466111
Mon Dec 25 10:52:41 +0000 2023;1739237724492861846;"Boikot produk Johnson &amp  Johnson sebab mendukung genosida di Gaza. The real terrorist adalah zionist Israel. FREE PALESTINE STOP GENOCIDE IN GAZA FREE PALESTINE STOP GENOCIDE IN GAZA FREE PALESTINE STOP GENOCIDE IN GAZA FREE PALESTINE STOP GENOCIDE IN GAZA FREE PALESTINE";0;0;0;0;ro;1593036065862221824;1739237724492861846;AlterEAries283;https://twitter.com/AlterEAries283/status/1739237724492861846
Mon Dec 25 10:51:26 +0000 2023;1739237407206125980;"@6undul0h Kita boikot seluruh produk Israel dan Amerika. Bangkrutkan negara mereka.  #FreePalestine";0;0;0;0;in;1674839164305670146;1738745451514630379;naufal_iwa47641;https://twitter.com/naufal_iwa47641/status/1739237407206125980
Mon Dec 25 10:42:19 +0000 2023;1739235116600406124;"Semoga member exo tau soal isu boikot produk yg dukung israel dan ga ambil endors dr produk-produk itu.. liat postingan tentang gaza sakit banget korbannya banyak anak kecil";0;0;0;0;in;1682699143670829056;1739235116600406124;wishmelucktoo;https://twitter.com/wishmelucktoo/status/1739235116600406124
Mon Dec 25 10:40:08 +0000 2023;1739234565657686505;"Masa masalah sebesar ini ga tau, NGGAK MUNGKIN!  Jadi tolong banget yuk, bantu ingetin idol² kalau semisal dari mereka ada yang dukung ataupun jadi BA yang pro sama z1on1s.  Jangan ada yang beli produknya walaupun yang jual idol kalian, Ayo boikot produk Israel!";0;0;0;0;in;1511517322015506439;1739233944086712611;hellow11_;https://twitter.com/hellow11_/status/1739234565657686505
Mon Dec 25 10:39:36 +0000 2023;1739234430999204352;"@tanyakanrl Keknya kita ga punya hak buat boikot siapapun deh, soalnya kita semua disinikan pake app dari pro Israel. Jadi it's so freaking funny watching you guys boikot idol inilah itulah karena mereka pake produk mereka but HERE WE ARE DOING THE SAME THING.";0;0;0;2;in;1427085494181978114;1739214511520014763;Shon_wan21;https://twitter.com/Shon_wan21/status/1739234430999204352
Mon Dec 25 10:26:02 +0000 2023;1739231019147116761;"@tanyarlfes Malah menurut aku anak2 kecil yg banyak boikot. Pernah beberapa kali ke toko/supermarket, kalau ada anak kecil beli pasti mereka memilih2 produk non Israel. Tiap liat aqua aja mereka bilang "ih itu punya Israel gak mau ". Anak kecil aja tau 🥺.";1;0;1;0;in;987253433823412224;1739189926120575067;blue_ahrin977;https://twitter.com/blue_ahrin977/status/1739231019147116761
Mon Dec 25 10:21:15 +0000 2023;1739229811979984935;"perkara boikot produk pendukung Israel sebenarnya secara prinsip ngga beda jauh sama Muslim taat yang berusaha untuk boikot semua produk non-Muslim. niatnya mulia, tapi eksekusinya luar biasa susah, karena ya... self-sustainable sesuai prinsip idealis itu mendekati mustahil";0;1;0;0;in;1194485900375314432;1739229811979984935;jasper__33;https://twitter.com/jasper__33/status/1739229811979984935
Mon Dec 25 10:13:28 +0000 2023;1739227855589085492;"Di hari Natal dan libur panjang ini mari terus BOIKOT produk dan merek2 pendukung #Israel   Jika perdagangan adalah senjata bagi Israel, maka boikot adalah senjata bagi kita. Gunakan senjata kita. Lanjutkan boikot!.  #HariNatal #harinatal2023 https://t.co/q8zvKhmkmZ";4;9;86;131;in;1283770362375761921;1739227855589085492;clara_asma;https://twitter.com/clara_asma/status/1739227855589085492
Mon Dec 25 10:05:15 +0000 2023;1739225786652188814;"siapapun, sekali pun bias utama gua yg secara terang terangan ngedukung israel atau produk yg mensponsorin israel pada detik itu juga gua out, never gonna support them again. we are aware of what happens, ada nya boikot untuk apa, dan masih membenarkan cuma karna kita ngefans?no";0;0;0;1;in;1185190885710909440;1739225786652188814;najaemmm00;https://twitter.com/najaemmm00/status/1739225786652188814
Mon Dec 25 09:54:36 +0000 2023;1739223108391981147;"langkah kecil tapi berdampak besar yang bisa kita lakukan salah satunya ya dengan cara boikot semua produk yg terkoneksi dengan israel";0;0;0;0;in;873335149722607616;1739223106567426179;sunflowersuh_;https://twitter.com/sunflowersuh_/status/1739223108391981147
Mon Dec 25 09:49:54 +0000 2023;1739221922687414628;"@JUSTONE_NOW @blue____ry @5ecretNumber @VineEnt_Music serius nanya ini tiba-tiba ngetweet begini kenapa ya? gw paham soal boikot produk yg mendukung Israel..  tapi apa member SN ada yg terkait sama produk itu? misalnya jadi brand ambassador atau bintang iklannya? kalau mereka sekedar jadi konsumen kayanya susah ya..";0;1;0;0;in;1656129140591046657;1739181598694940714;celanajoger2325;https://twitter.com/celanajoger2325/status/1739221922687414628
Mon Dec 25 09:43:45 +0000 2023;1739220377057005883;"@my_vitamin9120 @yoejinwin @5ecretNumber @VineEnt_Music emangnya ada apa sih? koq tiba-tiba ada tweet kaya begini? gw paham sih soal boikot beberapa produk karena dukung Israel..  tapi emang member SN ada yg terkait sama barang2 itu? jadi BA misalnya, kalau mereka sekedar jadi konsumen sih susah ngelarangnya.. di sini aja ngga bisa.";0;1;0;0;in;1656129140591046657;1739197531136110831;celanajoger2325;https://twitter.com/celanajoger2325/status/1739220377057005883
Mon Dec 25 09:08:30 +0000 2023;1739211503625285782;"@printclearspot @tanyarlfes Kalo idolnya mah gue gak boikot krn mereka jg kerja dan dri agencynya. Tp tetep boikot produk pro israel yg mereka kerjasamai";0;1;0;0;in;1485528461070729217;1739189874757083522;Jejekey97_;https://twitter.com/Jejekey97_/status/1739211503625285782
Mon Dec 25 08:39:38 +0000 2023;1739204242811076871;"Video Aktivis Palestina di Belanda Sebar Pamflet di Mal, Ajak Pengunjung Boikot Produk yang Dukung Israel https://t.co/jMLAiPajGL";0;0;0;0;in;456426648;1739204242811076871;merdekadotcom;https://twitter.com/merdekadotcom/status/1739204242811076871
Mon Dec 25 08:25:32 +0000 2023;1739200691028279472;"@bee_bebetter @tanyakanrl Doyoung nct juga katanya udah di rekrut jadi BA nya sbux, sedih sih :(( tapi ttp boikot semua produk yg dukung Israel, mau yg post idol kitaa jgn sampe kita tutup mataa. Semangaattt";0;1;0;0;in;1706601399264727040;1739133905675190739;cumanewyear;https://twitter.com/cumanewyear/status/1739200691028279472
Mon Dec 25 08:14:43 +0000 2023;1739197969843245226;"@SoftWarNews Yoi lah syaratnya, yuk kita ttp boikot semua produk israel dan support nya";0;0;0;0;in;3271141027;1739075220072521888;an_afp;https://twitter.com/an_afp/status/1739197969843245226
Mon Dec 25 07:28:45 +0000 2023;1739186404385862038;"@tanyakanrl Giliran idol kpop aja banyak yang langsung ngehasut buat ga ngecap mereka zionist, stop that!! Boikot ini udah berjalan lama, stop menghalalkan segala hal untuk mendukung zionist, lu donate ke plestine tapi ngebeli produk israel sama aja boong";0;1;0;1;in;1092312623566082048;1738889949360132096;ksjmylullaby;https://twitter.com/ksjmylullaby/status/1739186404385862038
Mon Dec 25 07:28:39 +0000 2023;1739186378985115986;"Pas tau jawaban mereka kaya gitu, kek mikir sebegitu kurang viralnya kah berita penyerangan gaza akhir-akhir ini juga berita ajakan untuk boikot beberapa produk yang dukung israel? Atau mereka yang apatis sama kondisi ini?";0;0;0;0;in;270774546;1739185067438809106;introgurls;https://twitter.com/introgurls/status/1739186378985115986
Mon Dec 25 07:25:55 +0000 2023;1739185687591821504;"Pernah gua tanya, Me : "ngga ikut boikot?" Fr : "boikot apa?" Me : "Ya, boikot produk produk yang dukung israel. Emang ngga ngikutin?" Fr : "Hah, buat apa ngikutin?"";0;1;0;0;in;270774546;1739185067438809106;introgurls;https://twitter.com/introgurls/status/1739185687591821504
Mon Dec 25 07:12:50 +0000 2023;1739182397810434063;"@ludiceousml @tanyakanrl Justru kita butuh orang2 yang sudah terverifikasi gini untuk semakin menyuarakan boikot produk israel salah satunya ya lewat medsos. Kalian kok malah demen bunuhin saudara sendiri ya 😊😊";0;0;0;8;in;1193202665661943808;1738885105475846441;frisiajulie;https://twitter.com/frisiajulie/status/1739182397810434063
Mon Dec 25 06:58:32 +0000 2023;1739178799005323600;"@tanyakanrl menurut gua wajar aja, trsrh lu namainnya apa. dihakimin kek apa kek. intinya kl lu beli produk yg lagi di boikot, sama aja lu ngebantu dana untuk Israel beli peluru/senjata, artinya jg secara tdk langsung lu dukung israel melakukan genosida. ini bkn soal gabisa nebak isi hatiorg";0;1;0;1;in;941130031459287040;1738885105475846441;ovayl;https://twitter.com/ovayl/status/1739178799005323600
Mon Dec 25 06:28:04 +0000 2023;1739171131075244409;"@NANNOHAHAHAHA @ftvhope Mjb, inget kok. Kulkas gw jg byk produk yg masuk list boikot &amp  itu gw beli sblm oktober. Sebenernya yg dinotice fans adl terserah lu mau minum sb asal gk diposting, ini tuh sama aja merusak usaha kita semua yg mengkampanyekan boikot &amp  mati²an stop supply uang itu brand ke israel";0;1;0;1;in;1289282668291452928;1739028372083138637;namujwin;https://twitter.com/namujwin/status/1739171131075244409
Mon Dec 25 06:10:05 +0000 2023;1739166606453043502;"Kepada pemimpin oposisi Yair Lapid :  Kematian soal hamas atau apapun itu soal mudah,seperti bukti yang israel kirimkan seluruh pasukan pampersnya tewas satu persatu dalam jumlah signifikan. Boikot dalam jumlah hampir 80 % produk dari saham israel. Bisa meruntuhkan ekonomi israel";0;1;0;2;in;395810316;1739166606453043502;roro_anteng;https://twitter.com/roro_anteng/status/1739166606453043502
Mon Dec 25 05:37:40 +0000 2023;1739158448716316833;"@tanyakanrl Iphpne, macbook, ipad semua itu produk US yg funding israel juga boikot dong kan penggantinya banyak bisa di ganti merk advance macbook ganti merk zyrex dll jgn tebang pilih. Iphone diskon langsung kesetanan "bayar yg cepet pakai apa?" kalau cherry picking begitu HYPROCRITE!";0;0;1;9;in;265713785;1739133905675190739;hernanrys;https://twitter.com/hernanrys/status/1739158448716316833
Mon Dec 25 03:59:38 +0000 2023;1739133775832092746;"Boikot dunia terhadap produk-produk Israel. Semoga situasi ini dapat membuat pemerintah Israel lebih peduli terhadap rakyatnya yang menderita.";0;0;0;0;in;1681149987688955905;1739133775832092746;PenyLaberi;https://twitter.com/PenyLaberi/status/1739133775832092746
Mon Dec 25 03:58:33 +0000 2023;1739133503852466496;"apa yang lebih lucu dari badut natal santa claus? -orang yang teriak teriak boikot produk israel tapi malah beli fitur di aplikasi yang secara real nyumbang ke israel ahahaahahah https://t.co/kqgqhGYUga";0;1;0;0;in;1722318467159019520;1739133503852466496;bettercallblud;https://twitter.com/bettercallblud/status/1739133503852466496
Mon Dec 25 03:47:42 +0000 2023;1739130774157496474;"@tanyakanrl Bacot. Gue tetep bakal nyuruh org2 boikot produk pro Israel . Ga kuat ngeliat saudara kita di sana tiap hari hidup tanpa keamanan dan kenyamanan.";0;0;0;0;in;1346268291401060352;1738885105475846441;perfectshineO;https://twitter.com/perfectshineO/status/1739130774157496474
Mon Dec 25 03:33:42 +0000 2023;1739127252183666738;"Berusaha boikot produk produk yang berhubungan dari Israel buat gue gak susah. Gue bisa nggak perlu beli mcd, sbux, zara, dll. Tapi temen gue? Mereka ga bisa. So ya dimulai dari diri sendiri";0;0;0;0;in;1403651876957036545;1739127252183666738;criterifed;https://twitter.com/criterifed/status/1739127252183666738
Mon Dec 25 03:25:51 +0000 2023;1739125273881465028;"Tapi kalo gini kek gak nyambung lu bisa tau apa yg terjadi ttg palestina sama israel tapi gatau ttg boykoit? Gak nyambung weh, padahal tiap w buka sosmed (twt, tiktok, ig) selalu banyak yg bahas ttg boikot, gak cuma produk makanan tapi a whole ass company";0;1;0;0;in;615150192;1739125273881465028;xfachx;https://twitter.com/xfachx/status/1739125273881465028
Mon Dec 25 03:00:38 +0000 2023;1739118929279422868;"McDonalds dan Coca-Cola mendukung Apartheid Israel melalui sumbangan.  Starbucks membungkam kritik terhadap genosida dengan menyerang serikat pekerjanya.  #BoycottMcDonalds #BoycottCocacola  #BoycottStarbucks  #BoikotProdukIsrael   Detail lebih lanjut: https://t.co/LDLPWVGHd7 👇";0;0;0;1;in;1641571710469296128;1739118929279422868;aawafaAja;https://twitter.com/aawafaAja/status/1739118929279422868
Mon Dec 25 02:02:55 +0000 2023;1739104402726896060;"yes and another correct answer when ngapain boikot is, LU GAAKAN MATI GA USE PRODUK ISRAEL ANJIRRR😭😭😭  kaya ada pilihan sebanyak itu knpa bother sama barang2 israel yg bisa diklasifikasikan ituu😭😭😭😭";0;0;0;0;in;1635156621193248770;1739104402726896060;akubukanyizhuo;https://twitter.com/akubukanyizhuo/status/1739104402726896060
Mon Dec 25 01:49:42 +0000 2023;1739101077189038405;"Teruskan boikot produk Israel / produk dan company yang menyokong Israel 💪🏻💪🏻 #IsraelTerorrist  #IsraelLier  #IsraelPsychopath   #SavePalestine  #FreePalestine  #FromTheRiverToTheSeaPalestineWillBeFree  Check out ___JIWA_NERAKA's video! #TikTok https://t.co/ioNWuEa79A";0;0;0;0;in;753126688880558080;1739101077189038405;suria_ana;https://twitter.com/suria_ana/status/1739101077189038405
Mon Dec 25 01:30:55 +0000 2023;1739096349331882136;"tp gua juga gatau sih bm sama fatou tau atau engga tentang perboikotan. mungkin di korea kurang vokal kali ya tentang boikot produk pendukung israel? ga kyk di indonesia sm di amerika or europe dll yg vokal bgt. tp ya di indo aja yg gencer ttg boikot masih ada aja jir artis yg";0;1;0;1;in;945413428130193408;1739091801020207479;yoongsdawn;https://twitter.com/yoongsdawn/status/1739096349331882136
Mon Dec 25 01:00:34 +0000 2023;1739088713433633035;"guud pagi selamat morning….ayo jangan bosen …tetep #BoikotProdukIsrael 👇   #BoycottDisney supporter LGBT dan Zionist  Lindungi anak2 kita dari pengaruh LGBT &gt  https://t.co/HRCoYH7hvo https://t.co/QE8Zw7Rm61";0;0;2;6;in;1641571710469296128;1739088713433633035;aawafaAja;https://twitter.com/aawafaAja/status/1739088713433633035
Mon Dec 25 00:37:48 +0000 2023;1739082984467443830;"@Narasi_winda Mengingatkan kembali untuk boikot produk israel. Kontribusi anda terhadap kemanusiaan sgt dihargai https://t.co/DjFL2AvIaU";0;0;0;0;in;1145578447;1738446053672988751;Ronin_Setia;https://twitter.com/Ronin_Setia/status/1739082984467443830
Mon Dec 25 00:20:51 +0000 2023;1739078716377211143;"Tbh starbucks, mcdonald adalah produk yg di boikot yang paling terkenal. Kita gak bisa membela kesana dengan perang. Untuk donasi juga gak bisa seberapa, tau gak donatur israel itu koaaya-kaya banget? Kalau donasi bisa jutaan dolar?  Jd ini keberpihakan kita yg PALING MINIMAL bgt";0;0;0;0;in;1354554180497600513;1739078716377211143;elsajane0527;https://twitter.com/elsajane0527/status/1739078716377211143
Sun Dec 24 23:53:24 +0000 2023;1739071808081723611;"Jangan  berhenti untuk boikot produk yang dukung teroris israel, lanjutkan terus";0;0;0;0;in;916378712223838208;1739071808081723611;Simpangmenoleh;https://twitter.com/Simpangmenoleh/status/1739071808081723611
Sun Dec 24 23:29:44 +0000 2023;1739065852300029964;"wkwkwk asu, hidup di negara mana lu? jelas2 banyak korea korea boikot produk yang berafiliasi sama israel kok. aneh banget dah";0;0;0;0;in;1610390995077828608;1739065852300029964;Mustlove2seok;https://twitter.com/Mustlove2seok/status/1739065852300029964
Sun Dec 24 23:11:38 +0000 2023;1739061297915081030;"Ga peduli. Dengan dia beli produk yg di boikot aja nunjukin how ignorant they are. Sbux secara terang²an dukung Israel semua org juga tau. So? Gue sih ttp cancel. Hak dia buat beli brang yg di boikot dan hak gue juga buat cancel org. Kenapa ngatur?";0;0;0;0;in;1445603696314703888;1739061297915081030;Na_Jiesya;https://twitter.com/Na_Jiesya/status/1739061297915081030
Sun Dec 24 23:00:34 +0000 2023;1739058513484415180;"@akuntwiter968 Jgn sampailah ...selapar-laparx mnt makan sama babi kan masih ada ALLH SWT....yg bs memberikan  rezeki pd kita tetap boikot trs produk dr israel laknatulloh";0;0;0;0;in;971732938835374080;1738706880493678747;mochyasir8;https://twitter.com/mochyasir8/status/1739058513484415180
Sun Dec 24 22:16:36 +0000 2023;1739047448641986895;"Sementara kita terus bergerak boikot produk afiliasi zionist israel yahudi laknatulloh,  jangan kendor..   🙃🙃🙃 https://t.co/ZWt0JZdkKq";0;0;6;7;in;1119023391489396736;1739047448641986895;AdeSPerwiraII24;https://twitter.com/AdeSPerwiraII24/status/1739047448641986895
Sun Dec 24 17:30:30 +0000 2023;1738975450188091633;"@tanyakanrl Masih ada yg doyan makan daging dan darah anak² Palestina??  Hueeekk  Boikot produk israel https://t.co/EXH2dsxygy";0;0;0;0;in;760396686;1738876071511249375;Kiy_Daus;https://twitter.com/Kiy_Daus/status/1738975450188091633
Sun Dec 24 16:36:52 +0000 2023;1738961954188972078;"@tanyakanrl Be wise please. Lo boleh idolain artis itu tapi apa Lo gak bisa ngebesarin rasa kemanusiaan Lo, jangan jadi tameng buat org yg dukung genocide, hal yg Lo anggap sepele impact nya besar. Jangan normalisasi artis yg belum boikot dgn dalih beli produk tsb belum tentu pro Israel";0;0;0;1;in;1117086034381037569;1738885105475846441;dearpupies;https://twitter.com/dearpupies/status/1738961954188972078
Sun Dec 24 16:33:52 +0000 2023;1738961198849339789;"@tanyakanrl Bismillah tetap terus boikot. Td belanja di supermarket, produk U dll yg pro israel pada diskon semua, buy 1 get 1 jg. Sudah mulai berasa ya efeknya.";0;0;0;2;in;1213615030681264129;1738876071511249375;Winda19394;https://twitter.com/Winda19394/status/1738961198849339789
Sun Dec 24 16:24:54 +0000 2023;1738958941227552994;"Sasaran baru mesin propaganda Israel adalah idola K-Pop. Setelah selebriti Hollywood, mereka membeli idola K-Pop yang penggemarnya sangat setia kepada mereka. Baru-baru ini, mereka semua telah membagikan posting dan membuat konten pro-Israel sambil mengonsumsi produk boikot. https://t.co/TrMLtMMHId";0;0;0;1;in;2226105931;1738958941227552994;Arts821;https://twitter.com/Arts821/status/1738958941227552994
Sun Dec 24 16:24:52 +0000 2023;1738958931849093465;"Dari bbrp bln lalu bagkan pas awal boikot pun konten² org kr tuh udh banyakkkkkk buangetttttt yg mengedukasi untuk boikot produk israel. So untuk yg belain dgn embel embel "mungkin aja gatau" ALESAN LU BLUNDER BGT ASLI.";0;0;0;0;in;1188442847126491136;1738958931849093465;nasyfjm;https://twitter.com/nasyfjm/status/1738958931849093465
Sun Dec 24 15:07:07 +0000 2023;1738939367480234421;"@IFyou_611 Lihat! Di Barat sendiri berani ajak boikot produk Israel dan US!!";0;0;0;1;in;1182619642071617539;1738679216340930799;Atizza4;https://twitter.com/Atizza4/status/1738939367480234421
Sun Dec 24 14:26:47 +0000 2023;1738929214026600918;"Boikot terus produk yang mendukung genosida Israel atas rakyat Palestina. #SavePalestine";0;0;0;0;in;1065544028;1738929214026600918;jalilloilatu;https://twitter.com/jalilloilatu/status/1738929214026600918
Sun Dec 24 13:39:28 +0000 2023;1738917308960243878;"@ade__lestari Pegiat boikot produk israel harus mulai di wanti wanti, tetep konsisten boikot produk pro israel kek danone aqua dll nya dan jangan mudah termakan hoax";0;0;0;0;in;1564301241987256320;1738869714187948125;cacaanggita21;https://twitter.com/cacaanggita21/status/1738917308960243878
Sun Dec 24 13:22:13 +0000 2023;1738912968912552352;"@raidenscafa @lowrplace @tanyarlfes emg korsel ada program boikot produk yg pro israel, kek di sini????? 😭😭";0;0;0;4;in;1527258904899428358;1738873125826375924;Sha_____5;https://twitter.com/Sha_____5/status/1738912968912552352
Sun Dec 24 12:43:11 +0000 2023;1738903143994548373;"@tanyakanrl Kalo kata ustadz haseem Al hakim ya, kalo kita orang muslim mau boikot produk pro israel, insyaallah dapet pahala dari Allah. Yang ga boleh itu kalo kita maksa orang buat boikot.";0;2;1;15;in;58694433;1738885105475846441;Kirie_kun;https://twitter.com/Kirie_kun/status/1738903143994548373
Sun Dec 24 11:40:26 +0000 2023;1738887354256118241;"@tanyakanrl Awal boikot itu KPop artisnya ada Siwon sama Eric nam. Fansnya walau masih loyal tp byk yg punya kehidupan lain misal kerja ato sudah menikah. Jadi 2 itu sukses kena cancel  Lalu gw bertanya2 gmn ya kalau idol yg lagi populer posting pro Israel atau kampanye produk yg diboikot???";1;1;0;4;in;1567653091;1738820768149209331;bungapemakaman;https://twitter.com/bungapemakaman/status/1738887354256118241
Sun Dec 24 11:17:09 +0000 2023;1738881493496471763;"@0xLexa @tanyakanrl Orang korea atau idol keknya bodo amat sih ama konflik Israel palestina. Mereka aja keknya gak boikot produk Israel. Hak mereka aja sih klu memang gak boikot.";0;0;0;0;in;1144380216896192512;1738850970527039961;Puji48518883;https://twitter.com/Puji48518883/status/1738881493496471763
Sun Dec 24 11:09:38 +0000 2023;1738879600447586312;"@tanyakanrl Mikirin gini mah mending keluar dri fandom kpop sekalian, Kalau harapannya bakal pro, atau boikot produk Israel itu mustahil. Apalagi idolnya masih di bawah agensi wkwkwkw. Trs jg keknya mereka pd gk boikot. Korea sendiri aja pro Israel wkwkw";0;0;0;0;in;1144380216896192512;1738850970527039961;Puji48518883;https://twitter.com/Puji48518883/status/1738879600447586312
Sun Dec 24 11:09:05 +0000 2023;1738879461930770441;"Target baru mesin propaganda Israel adalah idola K-Pop.  Setelah selebriti Hollywood, mereka membeli idola K-Pop yang penggemarnya sangat setia kepada mereka.  Baru-baru ini, semuanya berbagi postingan dan memproduksi konten pro-Israel sambil mengonsumsi produk boikot.";1;0;0;2;in;1580764131137052672;1738879461930770441;lossXcalibur;https://twitter.com/lossXcalibur/status/1738879461930770441
Sun Dec 24 10:46:48 +0000 2023;1738873855471677488;"@IATeam____ #BoikotProdukIsrael #BoikotAquaDanone https://t.co/dBOi2NZrWY";0;0;1;0;qme;1641571710469296128;1738808393903820922;aawafaAja;https://twitter.com/aawafaAja/status/1738873855471677488
Sun Dec 24 10:26:55 +0000 2023;1738868849972572168;"@IATeam____ @IDF Demi kemanusiaan  #BoikotProdukIsrael https://t.co/mug4bfhNH3";0;0;0;0;in;1641571710469296128;1738602111309578471;aawafaAja;https://twitter.com/aawafaAja/status/1738868849972572168
Sun Dec 24 10:25:40 +0000 2023;1738868538100838680;"@tanyakanrl Sama nder aku juga kecewa banget. Ga mungkin kan mrk ga tau berita soal boikot beberap produk pro israel. Kecewanya karena mrk memilih untuk jadi ignorant. 😭";0;0;0;1;in;1542839472181587969;1738850970527039961;snowflowery123;https://twitter.com/snowflowery123/status/1738868538100838680
Sun Dec 24 10:22:02 +0000 2023;1738867622899515836;"Sudah 20.000 orang terbunuh di Gaza(sebagian besar anak2 &amp  wanita). Masihkah kita minum air mineral produksi korporasi2 penyokong Pembantai bayi-bayi &amp  wanita tak berdosa? Demi Kemanusiaan #BoikotProdukIsrael 👇 https://t.co/QkvMM6kzvM";0;0;0;0;in;1641571710469296128;1738867622899515836;aawafaAja;https://twitter.com/aawafaAja/status/1738867622899515836
Sun Dec 24 09:25:38 +0000 2023;1738853427558650262;"@tanyakanrl Setuju sama pernyataan mu tentang idol yang punya sosmed. Apalagi idol gen z atau yang aktif pake sosmed (tiktok, twitter, dll) kemungkinan ga muncul postingan boikot produk israel kecil si. Soalnya aku awal² gatau tentang boikot tpi lama² jdi tau karena postingan lewat di tl";0;0;0;22;in;1630449039903977479;1738850970527039961;SeniinB;https://twitter.com/SeniinB/status/1738853427558650262
Sun Dec 24 09:20:26 +0000 2023;1738852120328331705;"@JohnSmi07791619 @oicii30 @TheMossadIL Apakah indonesia langsung jd negara yg bangkrut krn boikot produk israel? Kocak dasar idf supporter wkwkwk munafik";0;0;0;1;in;1708286937914908672;1737562644268106078;Skip_for_now_2;https://twitter.com/Skip_for_now_2/status/1738852120328331705
Sun Dec 24 09:04:58 +0000 2023;1738848228215509495;"@tanyakanrl Percuma ente boikot produk israel. Lahh wong uang mereka sampe triliunan dolar. Sampai 7 generasi ngak bakal habis itu duit. 😅";0;0;0;1;in;1337790656933085186;1738740110798237759;Pangeran_Arabia;https://twitter.com/Pangeran_Arabia/status/1738848228215509495
Sun Dec 24 09:04:53 +0000 2023;1738848208959537320;"Suasana selama protes sangat fenomenal. Anda merasakan cinta untuk orang-orang Palestina. - _ #FreePalestine #BoikotProdukIsrael https://t.co/kQ5TY118t7";0;0;4;13;in;1698286842452590592;1738848208959537320;putrinabil72007;https://twitter.com/putrinabil72007/status/1738848208959537320
